id,sentiment
"9656_3",0
"2930_1",0
"11396_10",1
"3055_2",1
"5556_10",1
"6939_4",0
"3847_9",1
"7221_8",1
"1218_4",0
"7446_2",0
"7840_8",1
"3462_7",1
"9689_3",1
"1135_9",1
"7441_3",0
"2103_7",1
"5705_10",1
"6265_1",0
"3796_8",1
"2941_4",0
"12107_4",0
"7712_2",0
"7816_9",1
"11919_7",1
"5727_9",1
"6408_2",0
"1808_3",1
"12320_8",1
"991_2",1
"10504_1",0
"7436_10",1
"857_1",0
"2962_7",1
"4704_1",0
"3851_1",0
"2075_1",0
"3186_2",0
"6081_4",1
"7327_1",0
"7730_1",0
"12244_7",1
"8557_7",1
"2980_7",0
"4733_1",0
"1370_2",0
"16_3",0
"7223_3",0
"1103_10",1
"5797_8",1
"9725_2",0
"3817_1",0
"2606_8",1
"10331_10",1
"11123_10",1
"11285_1",0
"11271_3",0
"5471_8",1
"1230_10",0
"6886_1",0
"75_8",1
"3871_8",1
"8369_1",0
"5781_10",1
"1856_9",1
"2086_3",0
"2798_8",1
"124_10",1
"4493_1",0
"9860_7",0
"9039_4",1
"712_9",1
"7612_9",1
"358_10",1
"8072_1",0
"4221_1",1
"6304_1",0
"12247_8",1
"5930_3",0
"1858_3",0
"1914_4",0
"9409_8",1
"9812_2",0
"911_10",1
"10855_1",0
"3166_9",1
"7591_1",0
"3747_2",0
"12038_4",0
"8885_3",0
"8149_1",0
"1013_2",0
"12124_8",1
"6057_9",1
"5519_4",1
"6805_10",1
"7332_4",0
"5553_8",1
"1276_1",0
"7435_9",1
"3441_8",1
"9754_2",0
"10636_8",1
"8614_9",1
"7521_2",0
"7586_4",1
"6908_7",1
"1541_4",0
"8462_3",0
"6831_4",0
"7936_4",0
"882_4",1
"5734_1",0
"8196_1",0
"3701_10",1
"2490_3",0
"4014_2",1
"5634_1",0
"4820_3",0
"3168_2",0
"7518_2",0
"9334_4",0
"6783_7",1
"10653_4",1
"9394_2",0
"4127_8",1
"2658_1",0
"5599_4",0
"3716_9",1
"4748_2",0
"8205_1",0
"7043_1",0
"4816_4",1
"4584_10",0
"2686_9",1
"3173_3",1
"1996_10",1
"9543_4",0
"2217_7",1
"3344_1",1
"1888_4",0
"9081_1",0
"4804_7",0
"378_8",0
"12243_8",1
"7926_2",0
"6791_1",0
"3614_2",0
"4049_7",1
"9827_1",0
"1164_10",1
"7532_7",0
"5886_1",0
"6287_4",0
"3385_9",1
"7290_10",1
"323_10",1
"8125_1",0
"9264_9",1
"11908_8",1
"9079_10",1
"5731_1",0
"10615_2",0
"1204_10",1
"2524_10",1
"4668_10",1
"1448_1",0
"9624_3",0
"555_4",0
"5884_1",0
"10269_1",0
"3979_1",0
"1711_8",1
"9125_2",0
"9196_10",1
"6072_7",1
"4931_8",1
"5419_10",1
"8695_9",1
"625_10",1
"7451_9",1
"3761_8",1
"6135_8",1
"9351_1",0
"7949_2",0
"2041_7",1
"9816_10",1
"4636_8",1
"139_10",0
"2826_3",0
"5338_10",0
"7889_10",1
"12339_10",1
"2581_8",1
"3903_1",0
"5074_2",1
"649_4",0
"2817_1",0
"229_10",1
"9159_10",1
"10026_7",0
"1462_9",1
"3318_9",1
"10019_3",0
"6996_4",0
"3049_9",0
"5879_10",1
"11699_1",0
"5813_8",1
"7761_2",0
"11541_10",1
"11815_10",1
"5583_4",0
"1231_7",1
"607_3",0
"8530_1",0
"2851_4",0
"2880_1",0
"4112_9",1
"5541_9",1
"7107_2",0
"12262_7",1
"4212_10",1
"3548_8",1
"3449_2",0
"5652_4",0
"8803_10",1
"5904_8",1
"593_9",1
"5123_8",1
"3444_1",0
"5518_8",1
"6177_7",1
"1187_10",1
"1529_1",0
"4845_9",1
"10857_8",1
"4802_1",0
"9267_3",0
"1916_8",1
"8230_10",1
"6407_1",1
"9884_1",0
"471_7",1
"10490_1",1
"4223_4",1
"1126_3",0
"9353_3",0
"10749_8",1
"1744_10",1
"8566_3",1
"1809_10",1
"5150_4",1
"2154_1",0
"8492_9",1
"11069_10",1
"11033_1",1
"10146_7",1
"414_2",0
"4166_9",1
"5897_1",0
"7822_1",0
"4794_4",0
"9640_2",0
"9430_9",0
"9106_9",1
"788_2",0
"3770_10",1
"3277_9",1
"1585_3",0
"1738_1",0
"12195_8",0
"6940_10",1
"3655_7",0
"5231_4",0
"10192_2",1
"7348_10",1
"333_3",0
"5834_4",1
"762_2",0
"8039_1",0
"1280_10",1
"600_1",0
"8177_8",1
"1379_4",0
"3829_4",1
"6004_2",0
"7900_4",0
"10571_8",1
"8229_1",0
"11598_4",0
"427_4",0
"1753_1",0
"5478_9",1
"8217_8",1
"6036_1",0
"9576_9",1
"8315_3",0
"1094_4",0
"5432_7",0
"2635_7",0
"8057_10",1
"8290_2",1
"8793_10",1
"6643_7",1
"3251_1",0
"3333_4",1
"7696_8",1
"1486_7",1
"11691_4",0
"9673_7",0
"11730_10",1
"11769_7",1
"1759_4",1
"3328_7",0
"10037_1",1
"9997_7",1
"3702_9",1
"6028_1",0
"5177_8",1
"9010_7",0
"622_10",1
"7473_9",1
"8600_1",0
"11831_7",1
"9665_2",0
"3275_1",0
"12067_1",0
"10423_1",1
"6659_10",1
"4936_8",1
"8416_1",0
"11296_8",0
"1859_3",0
"6210_10",1
"6364_1",0
"4478_8",1
"5560_2",0
"1838_2",0
"6510_4",0
"2672_7",0
"5421_7",1
"8676_8",1
"8056_1",0
"10376_7",0
"4994_9",1
"3845_4",0
"9664_10",1
"1522_8",1
"136_4",0
"2612_10",1
"7571_3",0
"10310_2",0
"8898_8",1
"10544_4",0
"8765_10",1
"3334_4",0
"5572_4",0
"3774_8",1
"8207_10",0
"11543_1",0
"2659_1",0
"9375_4",1
"7866_10",0
"8601_10",1
"10173_1",0
"4037_2",0
"5482_1",0
"4347_8",1
"6331_3",0
"8199_2",0
"2177_8",1
"393_8",1
"2304_9",1
"2917_7",1
"10097_1",0
"7691_2",0
"9641_9",1
"51_10",1
"10171_3",0
"8327_9",1
"825_10",1
"7865_3",0
"1464_4",0
"10357_8",1
"10305_4",0
"7682_8",1
"6169_10",1
"3222_4",1
"7081_2",0
"1040_1",0
"3425_1",0
"7937_2",0
"8431_9",1
"274_2",0
"12437_1",0
"12186_1",0
"2223_8",1
"0_9",1
"11142_1",0
"1266_8",1
"2915_1",0
"7789_3",0
"6981_9",1
"1205_3",1
"125_1",0
"5900_4",0
"12108_9",1
"5445_10",0
"285_10",1
"5999_7",1
"2898_1",0
"11471_3",0
"3806_4",0
"1879_10",1
"10122_7",0
"3172_2",0
"4894_2",0
"11472_7",0
"5537_10",1
"7643_4",0
"11870_1",1
"11610_10",1
"8973_3",0
"2194_3",0
"11344_3",0
"963_4",0
"1746_1",0
"5229_10",1
"6569_7",0
"1115_9",1
"928_10",1
"7321_2",0
"6035_10",1
"4654_2",0
"12218_1",0
"6459_10",1
"5347_7",0
"11065_8",1
"4869_10",1
"659_10",1
"11042_7",1
"8032_10",1
"2205_8",0
"3682_8",1
"1493_1",0
"7449_1",1
"10127_1",0
"9063_2",0
"2082_10",1
"3450_7",0
"4147_8",1
"2262_1",0
"11748_8",0
"9219_10",1
"10183_1",1
"4330_1",0
"2932_4",0
"525_1",0
"6352_2",0
"6668_2",0
"8561_3",1
"6488_10",1
"8059_10",1
"6742_4",0
"8388_1",0
"4095_8",1
"3971_8",1
"8647_1",0
"6467_7",1
"7790_9",1
"2222_10",1
"244_4",0
"5605_7",0
"8143_10",0
"11312_9",1
"11891_9",1
"12253_9",1
"9964_10",0
"7732_4",1
"377_1",0
"4504_9",1
"11340_4",0
"8609_3",0
"12012_2",0
"797_1",0
"6634_2",0
"5075_7",1
"8319_10",1
"5620_3",0
"518_3",0
"27_1",0
"11498_7",1
"5927_4",0
"9030_10",1
"4088_1",0
"11291_10",1
"5301_8",1
"4924_7",1
"12162_8",0
"2803_10",1
"4702_1",0
"9869_3",0
"1907_2",0
"208_9",1
"5853_10",0
"6787_9",1
"10792_9",1
"12465_9",1
"11501_8",1
"420_7",0
"9234_4",1
"12415_8",1
"11810_7",0
"399_2",0
"6136_2",0
"2267_8",1
"12339_4",0
"7389_10",1
"8939_1",0
"10923_1",0
"4357_10",1
"1840_10",1
"2038_7",1
"1963_4",0
"6434_3",0
"10696_7",1
"2317_1",1
"4857_7",1
"5950_4",1
"11177_3",0
"4154_10",1
"2943_1",0
"4383_9",1
"6218_7",1
"10546_1",0
"2201_3",0
"915_4",0
"7056_4",0
"4465_2",0
"5461_3",0
"1323_1",0
"5887_7",1
"7531_8",1
"1369_4",1
"11965_4",0
"8999_4",0
"6338_1",0
"8127_8",1
"638_10",1
"6544_10",1
"3613_8",0
"3396_3",0
"10654_1",0
"10150_9",0
"5826_10",1
"9923_7",1
"2850_9",1
"1663_9",1
"5411_10",1
"5157_7",1
"9649_1",0
"11975_7",1
"6661_7",0
"4526_10",1
"1060_4",0
"10997_1",0
"8703_3",0
"1675_4",0
"3394_10",0
"6056_2",0
"5562_2",0
"548_7",0
"6795_9",1
"3674_1",0
"1823_7",1
"1438_4",1
"2409_9",1
"12196_3",0
"9666_1",0
"9550_1",0
"9464_8",1
"9129_4",0
"8967_4",0
"7688_1",0
"8973_9",1
"5304_10",1
"5872_9",1
"7553_10",1
"1863_10",1
"9609_7",1
"3795_9",1
"1311_4",0
"5948_8",1
"6638_4",0
"4536_1",0
"10630_1",1
"9025_9",1
"11654_4",0
"2612_2",1
"8092_3",1
"11208_4",1
"2376_4",0
"11706_10",1
"4052_1",0
"9155_1",0
"541_7",0
"11706_3",0
"3598_10",1
"5469_7",1
"9598_4",1
"11016_7",0
"7715_8",1
"2990_2",0
"7781_8",1
"10220_7",0
"9279_7",1
"9207_1",1
"10550_4",0
"2101_4",0
"5711_8",1
"11160_1",0
"3668_7",1
"2937_3",0
"7915_8",1
"9408_3",0
"2972_7",1
"7052_8",1
"12325_9",1
"928_1",0
"11550_7",1
"5111_1",1
"3134_3",0
"3912_3",0
"203_7",1
"9954_8",1
"11429_7",1
"5363_9",1
"11573_10",1
"8575_2",0
"2751_10",1
"5922_1",1
"7397_8",1
"6300_4",0
"9736_3",0
"8835_1",0
"4156_1",0
"9070_7",1
"2096_10",1
"11115_10",1
"7858_10",1
"8005_4",0
"11757_9",1
"9900_4",1
"10044_9",0
"2879_1",0
"8037_10",1
"11699_10",0
"8642_8",1
"2022_9",0
"7969_10",0
"575_10",1
"9909_3",0
"8096_10",1
"6433_7",0
"356_10",1
"3110_8",0
"3593_3",0
"195_8",1
"3367_1",0
"3699_10",1
"581_10",1
"4688_3",0
"4224_4",1
"11370_1",0
"3416_4",0
"8148_8",1
"12493_1",0
"2106_10",1
"171_1",0
"4728_1",0
"4657_10",1
"3785_3",0
"11141_10",1
"10843_1",0
"10161_2",0
"5153_8",1
"1402_4",0
"9655_1",0
"2402_7",0
"5520_9",1
"2690_9",1
"4563_8",1
"5816_3",0
"3778_3",1
"1210_8",1
"1776_1",0
"6936_2",0
"759_1",0
"7836_8",1
"11425_1",1
"1570_8",1
"3129_1",0
"503_2",1
"10196_1",0
"12049_10",1
"7377_9",1
"4272_2",1
"2649_7",1
"475_10",1
"1237_8",1
"2777_2",0
"5167_3",0
"12318_1",0
"11895_1",0
"9226_8",1
"539_4",1
"9929_7",0
"4531_8",1
"4624_4",1
"4596_2",0
"2688_1",0
"5585_1",1
"11737_8",0
"10229_3",0
"10092_8",1
"6666_7",1
"10951_1",0
"7642_1",0
"4990_1",0
"3315_10",1
"7093_1",0
"7160_1",0
"3151_2",0
"940_1",1
"8102_7",1
"2353_10",1
"10335_8",1
"9631_4",0
"1032_7",1
"10877_10",0
"2251_8",1
"1898_9",1
"2577_10",1
"11725_4",0
"6259_8",1
"2607_1",0
"6850_7",1
"12161_3",1
"4451_1",0
"6732_4",0
"8267_7",1
"7294_1",0
"7135_10",1
"9212_1",0
"7562_10",1
"11196_7",1
"983_7",1
"4673_1",0
"12030_9",1
"12266_4",0
"4210_9",1
"9240_10",0
"11251_2",0
"8191_4",0
"1540_10",1
"4920_4",1
"1087_1",0
"2895_9",1
"915_10",1
"4947_8",1
"6121_10",1
"5871_4",0
"1040_10",1
"6070_8",1
"3728_10",1
"2457_2",0
"6682_10",1
"5778_9",1
"8106_7",1
"11760_8",1
"2734_9",1
"8122_3",1
"6878_8",1
"6932_4",0
"12387_10",1
"750_1",0
"7230_1",0
"149_10",1
"5398_8",1
"8780_10",1
"10282_2",0
"1042_1",0
"954_10",1
"11547_9",1
"8679_4",0
"4873_8",1
"10402_1",0
"5520_1",0
"5818_7",0
"5662_10",1
"8802_3",0
"11386_8",1
"5242_7",1
"571_10",1
"3393_9",1
"993_2",0
"3017_7",1
"3010_8",1
"7342_2",1
"4107_4",1
"8379_1",0
"11665_3",1
"9122_7",1
"10641_2",0
"6474_3",0
"8268_1",0
"3257_1",0
"4805_8",1
"3412_1",0
"10149_9",1
"5709_1",0
"10483_8",1
"4011_3",0
"1764_2",0
"11730_4",1
"11288_1",0
"7948_7",1
"4944_7",1
"10590_8",1
"4261_9",1
"9628_8",0
"10228_8",0
"3455_10",1
"2344_3",0
"3597_10",1
"7633_3",1
"11229_1",0
"828_10",0
"2029_3",1
"8135_10",1
"9910_10",1
"799_2",0
"6134_1",0
"362_3",0
"7831_1",0
"2739_9",1
"7286_2",0
"4330_10",1
"4988_7",1
"4065_10",1
"9558_1",0
"12041_1",0
"2564_2",0
"4797_10",1
"10721_3",0
"11750_1",0
"7307_2",0
"2286_10",1
"1752_1",0
"7771_9",0
"12499_7",1
"1806_8",1
"10375_10",1
"2692_8",1
"2611_9",1
"327_3",0
"7638_7",1
"11623_2",1
"2900_9",1
"9704_10",0
"7898_1",0
"8279_10",1
"7782_7",0
"4195_3",0
"10976_1",0
"8266_4",0
"8956_1",0
"8304_8",0
"9835_9",0
"11529_7",1
"12029_4",0
"9085_1",0
"5017_8",1
"10457_8",1
"325_9",1
"10295_1",1
"3174_9",1
"9809_2",1
"1244_8",1
"6453_10",1
"3949_8",1
"2516_9",1
"8670_3",1
"10484_8",0
"6387_3",1
"4443_3",0
"6236_8",1
"1943_4",0
"10106_8",1
"1517_2",0
"3479_1",0
"11230_1",0
"2965_9",1
"9775_8",0
"4110_10",1
"4997_2",0
"10593_4",0
"1239_8",1
"1373_10",1
"11616_8",1
"10781_10",1
"6953_2",0
"1816_9",1
"11961_1",0
"5543_2",0
"1552_3",0
"2069_9",1
"5784_4",1
"5465_1",0
"3199_2",1
"6199_1",0
"10554_7",0
"5882_9",1
"10677_3",0
"11630_8",1
"11447_1",0
"1990_10",1
"12077_1",1
"10500_4",0
"6626_1",0
"1553_3",0
"5601_4",0
"5359_1",0
"10280_3",0
"7306_3",0
"6762_1",0
"3992_8",1
"453_10",1
"6532_8",1
"4655_7",1
"1183_2",0
"1088_9",1
"4219_4",0
"7905_1",0
"902_9",1
"3872_4",0
"12457_4",0
"12246_1",0
"4173_10",1
"5400_4",0
"25_1",0
"8499_9",1
"3196_10",1
"1263_3",0
"1656_4",1
"11924_4",0
"1861_3",1
"12315_2",0
"1129_1",0
"4131_1",0
"3055_9",1
"11225_3",0
"9710_2",0
"3925_10",1
"9545_7",0
"10537_1",1
"5596_3",0
"9657_3",1
"5557_4",0
"3456_9",1
"1564_10",1
"6550_10",1
"3251_7",1
"5541_2",0
"7406_9",1
"11342_9",1
"3340_1",0
"1690_1",0
"3432_4",0
"8729_2",1
"5777_4",0
"4006_8",1
"1496_2",0
"9864_8",0
"3122_4",0
"3821_4",0
"3956_10",1
"955_4",1
"5262_7",0
"2062_1",0
"4159_9",0
"4307_1",0
"10479_2",0
"10606_10",1
"2502_1",0
"3378_2",1
"11199_1",0
"3857_9",1
"10005_3",1
"1086_7",1
"12338_1",0
"11454_4",0
"3993_7",1
"7128_1",0
"8685_9",1
"5201_1",0
"10896_1",0
"9902_3",0
"1509_2",1
"6389_2",0
"273_1",0
"2728_10",1
"12136_1",0
"5904_3",0
"5380_7",1
"5095_3",1
"6292_3",0
"398_3",0
"5121_10",1
"3419_1",0
"9275_1",0
"907_1",0
"11977_2",1
"11463_1",0
"3363_1",0
"7062_7",1
"10652_9",1
"9067_3",0
"9040_3",1
"2893_2",0
"11217_3",0
"11233_2",1
"4397_7",1
"7070_2",0
"10414_10",1
"11392_1",0
"6973_3",0
"3472_10",1
"6106_9",1
"594_4",0
"9779_9",0
"11164_1",0
"11254_8",1
"11166_7",0
"1066_2",0
"8303_10",1
"8336_10",1
"10882_8",1
"1476_4",1
"10002_7",0
"9623_7",0
"6451_8",0
"10931_7",0
"2713_2",0
"393_2",1
"10239_10",1
"5092_8",1
"4141_4",0
"1252_8",0
"10674_8",1
"3546_10",1
"864_2",0
"2260_1",0
"9588_10",1
"4875_7",1
"12208_2",0
"1745_7",1
"11965_8",1
"5720_3",0
"2248_1",0
"10260_1",0
"11393_4",0
"5880_1",0
"4675_4",0
"12212_10",1
"6049_8",1
"11036_1",0
"11168_8",1
"9428_2",0
"1797_4",1
"9823_2",0
"12017_7",1
"5172_4",0
"1875_2",0
"6845_1",0
"4105_1",0
"85_10",1
"5636_1",0
"7973_1",0
"12468_1",0
"2388_10",1
"611_10",1
"4064_10",1
"108_1",0
"10534_1",0
"11457_10",1
"9443_9",0
"12167_1",1
"11190_10",1
"3489_10",1
"7486_4",0
"6454_9",1
"8602_10",0
"3194_9",1
"11270_10",1
"7712_10",1
"4243_2",0
"5868_8",1
"861_7",1
"8479_9",1
"9807_2",0
"523_1",0
"4087_10",0
"5616_8",0
"12480_3",0
"5961_10",1
"4178_10",0
"8573_3",0
"3794_1",0
"3310_4",1
"4512_1",1
"4790_10",1
"10797_2",0
"8242_8",1
"2066_2",0
"6295_1",1
"10482_10",1
"3479_9",1
"276_10",1
"8957_7",1
"6623_1",0
"11409_1",0
"9769_8",1
"4669_4",0
"4487_9",1
"2978_1",0
"11_3",1
"1584_9",1
"5246_3",0
"3588_1",0
"6203_7",1
"10690_2",0
"7984_10",1
"4468_7",0
"2062_10",1
"6090_2",0
"2662_3",1
"12202_3",0
"4832_8",1
"11523_2",0
"5792_10",1
"3820_2",0
"3531_1",0
"6652_10",1
"11107_1",0
"10431_1",0
"1692_1",0
"896_10",0
"12089_4",0
"9969_1",0
"3872_9",1
"8761_3",1
"6765_9",1
"135_7",1
"5732_1",0
"7987_8",1
"2392_1",0
"10588_1",0
"5545_2",0
"7487_8",1
"1848_3",0
"7054_9",1
"6861_1",0
"2060_3",0
"9343_8",0
"11450_10",1
"6007_4",0
"502_10",1
"10101_1",0
"6234_8",1
"2853_4",0
"2385_9",1
"7171_1",0
"11435_10",1
"12229_3",1
"5889_7",0
"4403_10",1
"7037_10",1
"6000_9",1
"9860_1",0
"3863_1",0
"4077_10",1
"12300_10",1
"8977_7",1
"4268_10",1
"6110_1",0
"1436_3",1
"11938_7",0
"10669_2",0
"10836_2",0
"4757_8",1
"4492_1",0
"2434_8",1
"7278_3",0
"7291_2",1
"6092_1",0
"5848_7",1
"2008_7",1
"11239_1",0
"5035_7",1
"6376_4",1
"12232_1",0
"11041_7",1
"2398_9",1
"5250_4",0
"11184_7",1
"5213_3",0
"11240_4",0
"6687_4",0
"11123_2",0
"11414_9",1
"8129_3",0
"6836_3",0
"11955_7",0
"9716_1",0
"12015_10",0
"2000_3",0
"11409_9",1
"11207_4",1
"6543_9",1
"63_1",0
"8093_3",0
"735_8",1
"3620_10",1
"1304_3",1
"4248_10",1
"773_7",0
"5004_3",0
"1_1",0
"10190_7",1
"1035_7",1
"5238_2",0
"12273_10",1
"8899_3",0
"7160_8",1
"7128_7",1
"3148_9",1
"2897_10",1
"2875_1",0
"11384_7",1
"11006_7",1
"10421_2",1
"4073_10",1
"228_7",1
"11817_10",0
"4244_10",1
"2264_1",0
"6516_1",0
"10864_1",0
"7448_2",0
"861_2",0
"5149_8",1
"1562_10",1
"5400_10",1
"33_3",0
"7112_9",1
"2961_10",0
"4240_9",0
"1869_9",1
"5221_7",1
"6337_1",0
"4977_7",1
"8929_8",1
"6271_9",1
"7500_8",1
"507_10",1
"10339_2",0
"9148_7",1
"11361_4",0
"4316_10",1
"1498_8",1
"11957_8",1
"2349_9",1
"6696_7",0
"10953_1",0
"7282_9",0
"11762_8",1
"1178_2",0
"1528_8",0
"6479_1",1
"9176_1",0
"5159_2",0
"3608_9",1
"1874_1",0
"11243_10",1
"5372_7",1
"5723_7",0
"1601_1",0
"1448_8",1
"11673_8",1
"11085_4",1
"11037_8",1
"5016_10",1
"6655_3",0
"8634_3",0
"12184_10",1
"6164_3",0
"2771_7",1
"4345_1",0
"9715_4",0
"297_4",0
"9745_2",0
"1959_7",0
"9086_3",0
"7678_3",0
"6873_10",1
"5929_2",0
"11213_7",1
"5891_3",1
"1011_10",1
"10469_10",1
"653_10",0
"1389_2",0
"12066_2",0
"6792_3",0
"1363_1",0
"7040_10",1
"4656_8",1
"11868_10",1
"9771_10",1
"10203_10",1
"11931_2",0
"5672_1",0
"7922_1",0
"3556_1",0
"10206_3",0
"9884_10",1
"9404_1",0
"5663_10",1
"10719_2",0
"11372_7",1
"9864_1",0
"2350_9",1
"4793_4",0
"5604_3",0
"8641_7",1
"3132_4",0
"7703_3",0
"11449_10",1
"7489_1",0
"813_10",1
"10851_9",1
"3365_9",1
"5536_9",1
"4495_9",1
"6887_8",1
"8640_10",1
"6643_4",0
"2495_9",1
"10267_8",1
"1129_10",1
"5877_8",1
"10369_8",1
"661_9",1
"372_10",1
"6085_8",0
"5632_1",0
"5564_10",1
"5976_7",0
"1535_1",0
"9524_9",1
"11273_9",0
"950_1",0
"9059_7",0
"11918_10",1
"4376_9",1
"12072_2",0
"1427_2",0
"1505_3",0
"3703_3",0
"2094_10",1
"4599_10",1
"7302_10",1
"4455_3",0
"11403_9",1
"8301_7",0
"6409_1",0
"7546_7",0
"6136_10",1
"8116_1",0
"7660_1",0
"1053_8",0
"9828_3",1
"3865_2",0
"12072_10",1
"1405_7",0
"10872_7",1
"6198_7",1
"5780_4",0
"6184_7",1
"5725_3",0
"11108_10",0
"3173_8",0
"4978_7",1
"3458_10",1
"6772_10",1
"763_10",1
"9172_10",1
"2739_2",0
"4163_3",0
"4111_2",0
"9607_4",0
"4574_1",0
"5784_8",1
"9945_8",0
"584_3",0
"8715_10",1
"11537_4",0
"2397_4",0
"6818_10",1
"9785_3",0
"6644_8",1
"7293_3",0
"11921_2",0
"4157_8",0
"9948_8",1
"3659_9",1
"1156_9",1
"10296_8",1
"9036_10",1
"2484_10",1
"3459_4",1
"11760_2",1
"5509_10",1
"5747_8",1
"5997_9",1
"2447_10",1
"8683_9",0
"6187_2",0
"302_4",0
"7961_10",1
"7347_1",0
"10588_10",1
"5125_7",1
"5106_4",0
"4476_9",1
"6183_7",0
"454_8",0
"3238_1",0
"3692_1",0
"10883_7",1
"4308_1",0
"1065_10",1
"11075_10",1
"10936_8",1
"12125_1",0
"5559_1",0
"7243_2",0
"1064_10",1
"7057_9",1
"9703_9",0
"9802_10",1
"10114_1",0
"6615_8",1
"11416_10",1
"7415_2",0
"9397_9",1
"9627_10",1
"2034_9",1
"2372_1",0
